,Producto,Marca,Precio,Tienda,Fecha,Medidas,Material,Cantidad,Venta agrupada
1018,TIERRA MACETEROS 6 LT,ROOTS,1990,Easy,27-02-2026,6L,DESCONOCIDO,1,0
1019,MACETA BOCAYA 36 CM,OUTZEN,25193,Easy,27-02-2026,36CM,DESCONOCIDO,1,0
1020,MACETERO CILINDRO TERRACOTA CON PEDESTAL BAMBOO 25X19 CM,DECOGREEN,6990,Easy,27-02-2026,25X19,DESCONOCIDO,1,0
1021,MACETERO 33 CM RUSTIC ROUND PLANTER I JAPI,JAPI,19990,Easy,27-02-2026,33CM,DESCONOCIDO,1,0
1022,PORTA MACETA COLGANTE 15 CM ROOTS,OUTZEN,2793,Easy,27-02-2026,15CM,DESCONOCIDO,1,0
1023,PLATO MACETA REDONDO DK-G4 CAFE REYPLAST,REYPLAST,190,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1024,MACETA LECCE 77X37X37 CM,OUTZEN,48993,Easy,27-02-2026,77X37X37,DESCONOCIDO,1,0
1025,MACETA CERAMICA ELAINE L MOSTAZA,OUTZEN,6990,Easy,27-02-2026,L,CERAMICA,1,0
1026,MACETERO 33 CM RATAN MARRON REYPLAST,REYPLAST,8980,Easy,27-02-2026,33CM,NATURAL,1,0
1027,MACETERO M CILINDRO TERRACOTA DECOGREEN,DECOGREEN,6990,Easy,27-02-2026,M,DESCONOCIDO,1,0
1028,MACETA URBINO 37.5X80X37 CM,OUTZEN,41993,Easy,27-02-2026,37.5X80X37,DESCONOCIDO,1,0
1029,MACETA MANOS 6.8X14.5X13.5 CM,OUTZEN,3493,Easy,27-02-2026,6.8X14.5X13.5,DESCONOCIDO,1,0
1030,MACETERO L BASIC BLANCO OUTZEN,OUTZEN,10493,Easy,27-02-2026,L,DESCONOCIDO,1,0
1031,PORTA MACETA NEGRO 20.5 CM,OUTZEN,5593,Easy,27-02-2026,20.5CM,DESCONOCIDO,1,0
1032,SET 3 MACETEROS PIZARRA + BANDEJA CREMA,DECOGREEN,6990,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
1033,PLATO PARA MACETERO 30 CM PIEDRA BLANCO,REYPLAST,1990,Easy,27-02-2026,30CM,DESCONOCIDO,1,0
1034,MACETERO L CILINDRO CEMENTO DECOGREEN,DECOGREEN,9990,Easy,27-02-2026,L,CEMENTICIO,1,0
1035,MACETA EMBOSS PERFIL BLANCO 17 CM,OUTZEN,4893,Easy,27-02-2026,17CM,DESCONOCIDO,1,0
1036,MACETA BILLIE BLANCO 30.26 CM,OUTZEN,6993,Easy,27-02-2026,30.26CM,DESCONOCIDO,1,0
1037,MACETA AUTORREGANTE STONE BEIGE 28 CM,OUTZEN,20993,Easy,27-02-2026,28CM,DESCONOCIDO,1,0
1038,MACETERO 32.5 CM XL CANASTO NATURAL OUTZEN,OUTZEN,8393,Easy,27-02-2026,32.5CM,DESCONOCIDO,1,0
1039,MACETERO M BASIC BLANCO OUTZEN,OUTZEN,8393,Easy,27-02-2026,M,DESCONOCIDO,1,0
1040,MACETA COATI VERDE 15.8 CM,OUTZEN,3493,Easy,27-02-2026,15.8CM,DESCONOCIDO,1,0
1041,MACETA LECCE 63X30X30 CM,OUTZEN,31493,Easy,27-02-2026,63X30X30,DESCONOCIDO,1,0
1042,MACETERO 16 CM PIEDRA TAUPE REYPLAST.,REYPLAST,2990,Easy,27-02-2026,16CM,DESCONOCIDO,1,0
1043,MACETA HERA 22X30 CM,OUTZEN,13993,Easy,27-02-2026,22X30,DESCONOCIDO,1,0
1044,MACETA CERAMICA XL ALINE GLOSSY BLANCO,OUTZEN,13993,Easy,27-02-2026,XL,CERAMICA,1,0
1045,MACETA COATI MOSTAZA 15.8 CM,OUTZEN,3493,Easy,27-02-2026,15.8CM,DESCONOCIDO,1,0
1046,MACETA TALLA S CANASTO BASE BUKAN OUTZEN,OUTZEN,10493,Easy,27-02-2026,S,DESCONOCIDO,1,0
1047,SOPORTE MACETA NEGRO OUTZEN,OUTZEN,13993,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1048,MACETERO CILINDRO CEMENTO CON PEDESTAL BAMBOO 25X19 CM,DECOGREEN,5394,Easy,27-02-2026,25X19,CEMENTICIO,1,0
1049,MACETERO BIODEGRADABLE BAMBOO CUADRADO BLANCO 13.3X13.3X12.4 CM,DECOGREEN,2590,Easy,27-02-2026,13.3X13.3X12.4,DESCONOCIDO,1,0
1050,MACETA UMBRELLA PINK 30 CM,OUTZEN,7990,Easy,27-02-2026,30CM,DESCONOCIDO,1,0
1051,MACETA BILLIE BLANCO 48.8 CM,OUTZEN,13993,Easy,27-02-2026,48.8CM,DESCONOCIDO,1,0
1052,MACETA BOCAYA BEIGE 28 CM,OUTZEN,18193,Easy,27-02-2026,28CM,DESCONOCIDO,1,0
1053,MACETA PORTER COTTON 16.6 CM,OUTZEN,2793,Easy,27-02-2026,16.6CM,DESCONOCIDO,1,0
1054,MACETERO 25 CM RATAN MARRON REYPLAST,REYPLAST,4980,Easy,27-02-2026,25CM,NATURAL,1,0
1055,MACETERO N10 TAUPE 28 CM,REYPLAST,3990,Easy,27-02-2026,28CM,DESCONOCIDO,1,0
1056,MACETA COATI BEIGE 15.8 CM,OUTZEN,3493,Easy,27-02-2026,15.8CM,DESCONOCIDO,1,0
1057,MACETA RUSTIC CASK 44 CM SANDSTONE,JAPI,44990,Easy,27-02-2026,44CM,DESCONOCIDO,1,0
1058,MACETERO 45 CM RUSTIC ROUND PLANTER II JAPI,JAPI,39990,Easy,27-02-2026,45CM,DESCONOCIDO,1,0
1059,MACETERO ROMBO TEXTURA CEMENTO 13.5X13 CM,DECOGREEN,4194,Easy,27-02-2026,13.5X13,CEMENTICIO,1,0
1060,MACETA BILLIE GRIS 38.6 CM,OUTZEN,6293,Easy,27-02-2026,38.6CM,DESCONOCIDO,1,0
1061,MACETERO 24 CM M CANASTO NATURAL OUTZEN,OUTZEN,5593,Easy,27-02-2026,24CM,DESCONOCIDO,1,0
1062,MACETERO ENLOZADO MOSTAZA 17X15X15 CM,DECOGREEN,9990,Easy,27-02-2026,17X15X15,DESCONOCIDO,1,0
1063,PLATO PARA MACETERO 22 CM PIEDRA BLANCO,REYPLAST,1290,Easy,27-02-2026,22CM,DESCONOCIDO,1,0
1064,MACETERO L BASIC GRIS,OUTZEN,10493,Easy,27-02-2026,L,DESCONOCIDO,1,0
1065,MACETA RUSTIC CASK 55 CM CHARCOAL,JAPI,69990,Easy,27-02-2026,55CM,DESCONOCIDO,1,0
1066,MACETERO 24 CM BUDA OUTZEN,OUTZEN,17493,Easy,27-02-2026,24CM,DESCONOCIDO,1,0
1067,MACETERO 16 CM CAPRI ANTRACITA OUTZEN,OUTZEN,1393,Easy,27-02-2026,16CM,DESCONOCIDO,1,0
1068,FIGURA DECORATIVA 65 CM SOLDADO OUTZEN,OUTZEN,14990,Easy,27-02-2026,65CM,DESCONOCIDO,1,0
1069,MACETA AMARILLO 17X16X16 CM,OUTZEN,6993,Easy,27-02-2026,17X16X16,DESCONOCIDO,1,0
1070,MACETA D2 AJOLOTE 12 CM,OUTZEN,4990,Easy,27-02-2026,12CM,DESCONOCIDO,1,0
1071,MACETA ARCADIOS 16 CM,OUTZEN,5593,Easy,27-02-2026,16CM,DESCONOCIDO,1,0
1072,MACETA AUTORREGANTE STONE BEIGE 33 CM,OUTZEN,27993,Easy,27-02-2026,33CM,DESCONOCIDO,1,0
1073,MACETERO L BASIC JADE OUTZEN,OUTZEN,10493,Easy,27-02-2026,L,DESCONOCIDO,1,0
1074,MACETERO METALICO BLANCO 12X24X10 CM,DECOGREEN,4194,Easy,27-02-2026,12X24X10,METAL,1,0
1075,MACETERO HOJA TEXTURA CEMENTO 13.5X13 CM,DECOGREEN,4990,Easy,27-02-2026,13.5X13,CEMENTICIO,1,0
1076,MACETERO CANASTO 20 CM RAMA NATURAL,DECOGREEN,5990,Easy,27-02-2026,20CM,DESCONOCIDO,1,0
1077,MACETA RIMINI BLANCO 20X51X20 CM,OUTZEN,18624,Easy,27-02-2026,20X51X20,DESCONOCIDO,1,0
1078,MACETA BOCAYA BEIGE 36 CM,OUTZEN,25193,Easy,27-02-2026,36CM,DESCONOCIDO,1,0
1079,MACETERO S BASIC GRIS OUTZEN,OUTZEN,4893,Easy,27-02-2026,S,DESCONOCIDO,1,0
1080,MACETA 21 CM MADAGASCAR VERDE SECO OUTZEN,OUTZEN,1743,Easy,27-02-2026,21CM,DESCONOCIDO,1,0
1081,HUERTO 80X69X39 CM VENEZIA ARTEVASI.,OUTZEN,34993,Easy,27-02-2026,80X69X39,DESCONOCIDO,1,0
1082,MACETERO 20 CM CAPRI BLANCO OUTZEN,OUTZEN,2793,Easy,27-02-2026,20CM,DESCONOCIDO,1,0
1083,MACETA D1 AJOLOTE 12 CM,OUTZEN,4990,Easy,27-02-2026,12CM,DESCONOCIDO,1,0
1084,MACETA FACE 37X37X33 CM,OUTZEN,20993,Easy,27-02-2026,37X37X33,DESCONOCIDO,1,0
1085,MACETA COLGAR C 16.5 CM,OUTZEN,5593,Easy,27-02-2026,16.5CM,DESCONOCIDO,1,0
1086,PORTA MACETA COLGANTE 20 CM ROOTS,OUTZEN,3493,Easy,27-02-2026,20CM,DESCONOCIDO,1,0
1087,MACETERO 45 CM RUSTIC ROUND PLANTER V JAPI,JAPI,39990,Easy,27-02-2026,45CM,DESCONOCIDO,1,0
1088,MACETERO 28.5 CM L CANASTO NATURAL OUTZEN,OUTZEN,6993,Easy,27-02-2026,28.5CM,DESCONOCIDO,1,0
1089,PLATO MACETERO 18 CM RATAN MARRON REYPLAST,REYPLAST,690,Easy,27-02-2026,18CM,NATURAL,1,0
1090,MACETA RUSTIC CASK 44 CM CHARCOAL,JAPI,44990,Easy,27-02-2026,44CM,DESCONOCIDO,1,0
1091,MACETA AGAVE MOSTAZA 12X14 CM,OUTZEN,3493,Easy,27-02-2026,12X14,DESCONOCIDO,1,0
1092,MACETA ARTEMIS BOWL BLANCO 21 CM,OUTZEN,19990,Easy,27-02-2026,21CM,DESCONOCIDO,1,0
1093,FIGURA DECORATIVA BUDA 47 CM,OUTZEN,20993,Easy,27-02-2026,47CM,DESCONOCIDO,1,0
1094,MACETERO ENLOZADO BLANCO 20X18X18 CM,DECOGREEN,12990,Easy,27-02-2026,20X18X18,DESCONOCIDO,1,0
1095,MACETERO N14 TAUPE 40 CM,REYPLAST,8990,Easy,27-02-2026,40CM,DESCONOCIDO,1,0
1096,MACETA LEYVA 33 CM,OUTZEN,10493,Easy,27-02-2026,33CM,DESCONOCIDO,1,0
1097,MACETERO 20 CM CAPRI TAUPE OUTZEN,OUTZEN,2793,Easy,27-02-2026,20CM,DESCONOCIDO,1,0
1098,MACETERO ENLOZADO MOSTAZA 20X18X18 CM,DECOGREEN,12990,Easy,27-02-2026,20X18X18,DESCONOCIDO,1,0
1099,MACETERO ENLOZADO MOSTAZA 14X12X12 CM,DECOGREEN,6990,Easy,27-02-2026,14X12X12,DESCONOCIDO,1,0
1100,MACETERO N6 TAUPE 17 CM,REYPLAST,990,Easy,27-02-2026,17CM,DESCONOCIDO,1,0
1101,MACETERO COLGANTE XL 35 CM NEGRO,DECOGREEN,5994,Easy,27-02-2026,35CM,DESCONOCIDO,1,0
1102,MACETA BOCAYA 28 CM,OUTZEN,18193,Easy,27-02-2026,28CM,DESCONOCIDO,1,0
1103,MACETERO BIODEGRADABLE BAMBOO BLANCO 24X24X18 CM,DECOGREEN,6990,Easy,27-02-2026,24X24X18,DESCONOCIDO,1,0
1104,MACETERO CAPRI TAUPE OUTZEN,OUTZEN,9093,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1105,MACETA HUDSON ANTIQUE BASALT 27.94 CM,OUTZEN,4893,Easy,27-02-2026,27.94CM,DESCONOCIDO,1,0
1106,MACETA LOFT BLANCO 17 CM,OUTZEN,4193,Easy,27-02-2026,17CM,DESCONOCIDO,1,0
1107,MACETERO 18 CM ESTILO PIEDRA GREEN TERRA,REYPLAST,2990,Easy,27-02-2026,18CM,DESCONOCIDO,1,0
1108,MACETERO S BASIC BLANCO OUTZEN,OUTZEN,4893,Easy,27-02-2026,S,DESCONOCIDO,1,0
1109,MACETA TERUEL 16 CM,OUTZEN,10493,Easy,27-02-2026,16CM,DESCONOCIDO,1,0
1110,MACETERO 20 CM CAPRI ANTRACITA OUTZEN,OUTZEN,2793,Easy,27-02-2026,20CM,DESCONOCIDO,1,0
1111,MACETERO CON PLATO BIODEGRADABLE BAMBOO CURVO BLANCO 13X16.5X16.5 CM,DECOGREEN,4990,Easy,27-02-2026,13X16.5X16.5,DESCONOCIDO,1,0
1112,MACETERO RUSTICO CASK GRIS OSCURO 47X44 CM,JAPI,44990,Easy,27-02-2026,47X44,DESCONOCIDO,1,0
1113,MACETERO 14 CM CAPRI TAUPE OUTZEN,ARTEVASI,1043,Easy,27-02-2026,14CM,DESCONOCIDO,1,0
1114,MACETA TERUEL 49 CM,OUTZEN,34993,Easy,27-02-2026,49CM,DESCONOCIDO,1,0
1115,MACETERO 57 CM ESSENTIAL PLANTER I JAPI,JAPI,49990,Easy,27-02-2026,57CM,DESCONOCIDO,1,0
1116,MACETERO 16.8 CM HANOVER MOSTAZA JAPI,JAPI,5098,Easy,27-02-2026,16.8CM,DESCONOCIDO,1,0
1117,MACETERO 24 CM ACTUAL NEGRO,DECOGREEN,6990,Easy,27-02-2026,24CM,DESCONOCIDO,1,0
1118,MACETERO AMALFI BEIGE 36X30 CM,PLANT ME,29990,Easy,27-02-2026,36X30,DESCONOCIDO,1,0
1119,MACETA PORTER COTTON 31 CM,OUTZEN,6993,Easy,27-02-2026,31CM,DESCONOCIDO,1,0
1120,MACETERO CON PLATO BIODEGRADABLE BAMBOO CUADRADO AMARILLO 12.4X13.3X13.3 CM,DECOGREEN,3990,Easy,27-02-2026,12.4X13.3X13.3,DESCONOCIDO,1,0
1121,SET MACETERO + PLATO BIO BAMBOO ACTUAL BLANCO 18X24 CM,DECOGREEN,7990,Easy,27-02-2026,18X24,DESCONOCIDO,1,0
1122,MACETERO CON PLATO BIODEGRADABLE BAMBOO CUADRADO BLANCO 12.4X13.3X13.3 CM,DECOGREEN,3990,Easy,27-02-2026,12.4X13.3X13.3,DESCONOCIDO,1,0
1123,MACETERO METALICO ASA L NEGRO MATE 24X12X10 CM,DECOGREEN,4990,Easy,27-02-2026,24X12X10,METAL,1,0
1124,MACETERO M + MACETERO L OCTOGONALES METALICOS,DECOGREEN,41990,Easy,27-02-2026,M,DESCONOCIDO,1,0
1125,SET 2 MACETEROS + BANDEJA CREMA,DECOGREEN,6398,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
1126,MACETERO CILINDRO CEMENTO 3 PIEZAS DECOGREEN,DECOGREEN,29990,Easy,27-02-2026,SIN MEDIDAS,CEMENTICIO,1,0
1127,MACETERO CON PLATO CILINDRO CEMENTO 13X13X13 CM,DECOGREEN,5990,Easy,27-02-2026,13X13X13,CEMENTICIO,1,0
1128,MACETA SALAMANCA 50 CM,OUTZEN,34993,Easy,27-02-2026,50CM,DESCONOCIDO,1,0
1129,PLATO PARA MACETERO 22 CM PIEDRA TAUPE,REYPLAST,1290,Easy,27-02-2026,22CM,DESCONOCIDO,1,0
1130,MACETA HUDSON ANTIQUE BASALT 44.45 CM,OUTZEN,19593,Easy,27-02-2026,44.45CM,DESCONOCIDO,1,0
1131,MACETA 18 CM CAPRI TAUPE OUTZEN,OUTZEN,2093,Easy,27-02-2026,18CM,DESCONOCIDO,1,0
1132,MACETA 25.5 CM FIBER CLAY GAIA DORADO,OUTZEN,13993,Easy,27-02-2026,25.5CM,CEMENTICIO,1,0
1133,MACETERO DURA KOTTA Ndeg 10 ROSA TERRA 22.4X28.4 CM,REYPLAST,3990,Easy,27-02-2026,22.4X28.4,DESCONOCIDO,1,0
1134,MACETA CERAMICA ALINE M GLOSSY BLANCO,OUTZEN,6993,Easy,27-02-2026,M,CERAMICA,1,0
1135,SET 4 MACETEROS BIO BAMBOO ACTUAL BLANCO 18X24 CM,DECOGREEN,21990,Easy,27-02-2026,18X24,DESCONOCIDO,4,1
1136,MACETERO CILINDRO TERRACOTA 3 PIEZAS DECOGREEN,DECOGREEN,29990,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1137,MACETA BOCAYA AZUL 28 CM,OUTZEN,18193,Easy,27-02-2026,28CM,DESCONOCIDO,1,0
1138,MACETERO 57 CM RUSTIC ROUND PLANTER III JAPI.,JAPI,49990,Easy,27-02-2026,57CM,DESCONOCIDO,1,0
1139,MACETA 22 CM FIBER CLAY ELENA BLANCO,OUTZEN,11893,Easy,27-02-2026,22CM,CEMENTICIO,1,0
1140,MACETERO ENLOZADO BLANCO 17X15X15 CM,DECOGREEN,9990,Easy,27-02-2026,17X15X15,DESCONOCIDO,1,0
1141,MACETERO ENLOZADO BLANCO 3 PIEZAS,DECOGREEN,41990,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1142,MACETA ETOLIOS 14 CM,OUTZEN,4193,Easy,27-02-2026,14CM,DESCONOCIDO,1,0
1143,MACETA SALAMANCA 35 CM,OUTZEN,20993,Easy,27-02-2026,35CM,DESCONOCIDO,1,0
1144,MACETERO CON PLATO BIODEGRADABLE BAMBOO CUADRADO ROSADO 12.4X13.3X13.3 CM,DECOGREEN,3990,Easy,27-02-2026,12.4X13.3X13.3,DESCONOCIDO,1,0
1145,SET MACETERO ENLOZADO AZUL S+M,DECOGREEN,25990,Easy,27-02-2026,S,DESCONOCIDO,1,0
1146,SET 2 MACETEROS CON PLATO BIODEGRADABLE BAMBOO ACTUAL BLANCO,DECOGREEN,16990,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
1147,MACETERO AUTOR REGANTE CHONO BLANCO 28X27 CM,PLANT ME,49990,Easy,27-02-2026,28X27,DESCONOCIDO,1,0
1148,MACETERO CON PLATO BIODEGRADABLE BAMBOO CURVO NEGRO 13X16.5X16.5 CM,DECOGREEN,4990,Easy,27-02-2026,13X16.5X16.5,DESCONOCIDO,1,0
1149,SET 2 MACETEROS BIODEGRADABLE BAMBOO CURVO GRIS,DECOGREEN,5590,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,2,1
1150,SET MACETERO ENLOZADO MOSTAZA M+L,DECOGREEN,33990,Easy,27-02-2026,M,DESCONOCIDO,1,0
1151,MACETA FERN CEMENT GRIS 16 CM,OUTZEN,4193,Easy,27-02-2026,16CM,DESCONOCIDO,1,0
1152,MACETA SIRACUSA 18 CM,OUTZEN,4893,Easy,27-02-2026,18CM,DESCONOCIDO,1,0
1153,MACETA CON PLATO COCO 21.4 CM,OUTZEN,4893,Easy,27-02-2026,21.4CM,DESCONOCIDO,1,0
1154,MACETA COLGAR B 16.5 CM,OUTZEN,5593,Easy,27-02-2026,16.5CM,DESCONOCIDO,1,0
1155,FIGURA DECORATIVA 50 CM BUDA MEDITANDO OUTZEN,OUTZEN,17493,Easy,27-02-2026,50CM,DESCONOCIDO,1,0
1156,MACETA CERAMICA ALINE L AZUL GLOSSY,OUTZEN,10493,Easy,27-02-2026,L,CERAMICA,1,0
1157,MACETA CAPRI ANTRACITA 30 CM,OUTZEN,5593,Easy,27-02-2026,30CM,DESCONOCIDO,1,0
1158,MACETA FERN CEMENT,OUTZEN,9093,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1159,MACETA D3 AJOLOTE 12 CM,OUTZEN,4990,Easy,27-02-2026,12CM,DESCONOCIDO,1,0
1160,ALMACIGUERA EXHIBIDOR PROPAGACION 10 UNIDADES,ROOTS,2392,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,10,1
1161,MACETERO DURA KOTTA Ndeg 6 ROSA TERRA 13.6X17.1 CM,REYPLAST,990,Easy,27-02-2026,13.6X17.1,DESCONOCIDO,1,0
1162,SET 2 MACETEROS CON PLATO BIODEGRADABLE BAMBOO CURVO NEGRO 13X16.5X16.5 CM,DECOGREEN,9990,Easy,27-02-2026,13X16.5X16.5,DESCONOCIDO,2,1
1163,MACETA CERAMICA ALINE S GLOSSY BLANCO,OUTZEN,4893,Easy,27-02-2026,S,CERAMICA,1,0
1164,MACETERO CANASTO 32 CM BRAHMA CAFE,DECOGREEN,13990,Easy,27-02-2026,32CM,DESCONOCIDO,1,0
1165,MACETA AUTORREGANTE STONE BEIGE 40 CM,OUTZEN,34993,Easy,27-02-2026,40CM,DESCONOCIDO,1,0
1166,MACETA SARAMANGO BOWL ANTIQUE 31 CM,OUTZEN,11893,Easy,27-02-2026,31CM,DESCONOCIDO,1,0
1167,PORTA MACETA COLGANTE 30 CM ROOTS,OUTZEN,4193,Easy,27-02-2026,30CM,DESCONOCIDO,1,0
1168,MACETERO M BASIC GRIS,OUTZEN,8393,Easy,27-02-2026,M,DESCONOCIDO,1,0
1169,MACETERO 30 CM VOLANS,OUTZEN,20993,Easy,27-02-2026,30CM,DESCONOCIDO,1,0
1170,MACETERO CILINDRO 2 PIEZAS DECOGREEN,DECOGREEN,23990,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1171,MACETERO 16 CM CAPRI TAUPE,OUTZEN,1393,Easy,27-02-2026,16CM,DESCONOCIDO,1,0
1172,MACETA ARCADIOS 21 CM,OUTZEN,10493,Easy,27-02-2026,21CM,DESCONOCIDO,1,0
1173,MACETERO ENLOZADO AZUL 20X18X18 CM,DECOGREEN,12990,Easy,27-02-2026,20X18X18,DESCONOCIDO,1,0
1174,MACETERO CANASTO 38 CM BRAHMA NATURAL,DECOGREEN,16990,Easy,27-02-2026,38CM,DESCONOCIDO,1,0
1175,MACETERO 16 CM CAPRI BLANCO,OUTZEN,1393,Easy,27-02-2026,16CM,DESCONOCIDO,1,0
1176,MACETERO 17X15 CM ENLOZADO OLIVA DECOGREEN,DECOGREEN,9990,Easy,27-02-2026,17X15,DESCONOCIDO,1,0
1177,MACETA LEYVA 22 CM,OUTZEN,6993,Easy,27-02-2026,22CM,DESCONOCIDO,1,0
1178,MACETERO PEDESTAL GRIS DECOGREEN,DECOGREEN,53990,Easy,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1179,MACETERO CILINDRO TERRACOTA 15X15 CM,DECOGREEN,4794,Easy,27-02-2026,15X15,DESCONOCIDO,1,0
1180,MACETERO 10 CM BIODEGRADABLE 6 UNIDADES HUERTO SANO.,HUERTO SANO,2290,Easy,27-02-2026,10CM,DESCONOCIDO,6,1
1181,MACETA CANASTO RING 28 CM,OUTZEN,9093,Easy,27-02-2026,28CM,DESCONOCIDO,1,0
1182,MACETA UMBRELLA BLANCO 30 CM,OUTZEN,7990,Easy,27-02-2026,30CM,DESCONOCIDO,1,0
1183,MACETA UMBRELLA NEGRO 30 CM,OUTZEN,7990,Easy,27-02-2026,30CM,DESCONOCIDO,1,0
1184,MACETERO DURA KOTTA Ndeg 8 ROSA TERRA 18X22.8 CM,REYPLAST,1990,Easy,27-02-2026,18X22.8,DESCONOCIDO,1,0
1185,MACETA AGAVE BEIGE 12X14 CM,OUTZEN,3493,Easy,27-02-2026,12X14,DESCONOCIDO,1,0
1186,MACETA CANASTO BASE NEGRO 32 CM,OUTZEN,9093,Easy,27-02-2026,32CM,DESCONOCIDO,1,0
1187,MACETERO BIODEGRADABLE BAMBOO GRIS 24X24X18 CM,DECOGREEN,6990,Easy,27-02-2026,24X24X18,DESCONOCIDO,1,0
1188,MACETERO ENLOZADO AZUL 14X12X12 CM,DECOGREEN,6990,Easy,27-02-2026,14X12X12,DESCONOCIDO,1,0
1189,MACETERO 36 CM FLUTE TALL PLANTER III JAPI,JAPI,29990,Easy,27-02-2026,36CM,DESCONOCIDO,1,0
1190,MACETERO CILINDRO VERDE MUSGO CON PLATO DORADO L 18X18 CM,DECOGREEN,9990,Easy,27-02-2026,18X18,DESCONOCIDO,1,0
1191,BANCA DE MADERA CON MACETERO INCORPORADO NSCOMPANY,,179990,Mercado Libre,27-02-2026,SIN MEDIDAS,NATURAL,1,0
1192,SET PEDESTALES PORTA MACETEROS MESITAS,,34990,Mercado Libre,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1193,JARDINERA DE MADERA PREMIUM CAFE,,54990,Mercado Libre,27-02-2026,SIN MEDIDAS,NATURAL,1,0
1194,MACETERO 46CM GRAFIATO CONICO DECORATIVO GRANDE PARA INTERIOR Y EXTERIOR ATENZA(r),,13590,Mercado Libre,27-02-2026,46CM,DESCONOCIDO,1,0
1195,MACETERO 46CM GRAFIATO CONICO KD9952,,13900,Mercado Libre,27-02-2026,46CM,DESCONOCIDO,1,0
1196,MACETERO 60CM GRAFIATO CONICO KD9953W,,27506,Mercado Libre,27-02-2026,60CM,DESCONOCIDO,1,0
1197,MACETERO 38CM GRAFIATO CONICO KD9951 NEGRO,,8500,Mercado Libre,27-02-2026,38CM,DESCONOCIDO,1,0
1198,PORTA MACETERO PEDESTAL MACETA PLANTAS BLANCO DORADO MEDIANO BLANCO,,18990,Mercado Libre,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1199,PORTA MACETERO PEDESTAL MACETA PLANTAS BLANCO DORADO GRANDE,,19900,Mercado Libre,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1200,TIERRA PARA MACETEROS ANASAC 6 LITROS,,3685,Mercado Libre,27-02-2026,6L,DESCONOCIDO,1,0
1201,MACETERO DE MADERA GRANDE FRESADO.,,29990,Mercado Libre,27-02-2026,SIN MEDIDAS,NATURAL,1,0
1202,MACETA DECORATIVA RANA DE CERAMICA PARA TU HOGAR VERDE VERDE MUSGO BALDES,,9000,Mercado Libre,27-02-2026,SIN MEDIDAS,CERAMICA,1,0
1203,PORTA MACETERO PEDESTAL MACETA PLANTAS NEGRO DORADO GRANDE,,19890,Mercado Libre,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1204,PACK DE 3 MACETEROS PARA PLANTAS COLGANTE REDONDOS,,11990,Mercado Libre,27-02-2026,SIN MEDIDAS,DESCONOCIDO,3,1
1205,JARDINERA DE MADERA GRANDE BLANCO CERESTAIN NEGRO LEONS,,49900,Mercado Libre,27-02-2026,SIN MEDIDAS,NATURAL,1,0
1206,MACETERO DE MADERA DELUXE MARRON OSCURO DELUXE IMPERMEABLE,,57990,Mercado Libre,27-02-2026,SIN MEDIDAS,NATURAL,1,0
1207,9 PCS MACETAS DE PLASTICO CON SEPARADOR DE AGUA TRICOLOR,,19980,Mercado Libre,27-02-2026,SIN MEDIDAS,PLASTICO,9,1
1208,FERTILIZANTE ESPECIFICO FLORES DE MACETERO Y JARDINERAS 1 KG,,4990,Mercado Libre,27-02-2026,SIN MEDIDAS,DESCONOCIDO,1,0
1209,MACETERO DE MADERA GRANDE FRESADO ALERCE,,19790,Mercado Libre,27-02-2026,SIN MEDIDAS,NATURAL,1,0
1210,MACETERO DE MADERA PARA JARDIN 0 ZUS 25,,32610,Mercado Libre,27-02-2026,SIN MEDIDAS,NATURAL,1,0
1211,SET 4 MINIATURAS CASITAS JARDIN DECORACION HOGAR MACETEROS,,8990,Mercado Libre,27-02-2026,SIN MEDIDAS,DESCONOCIDO,4,1
1212,PACK 100 MACETEROS FLEXIBLES 15X13 TERRACOTA KIT INICIAL,,16505,Mercado Libre,27-02-2026,15X13,DESCONOCIDO,100,1
1213,MACETERO DE MADERA GRANDE FRESADO PREMIUM NOGAL MACETERO N12,,32990,Mercado Libre,27-02-2026,SIN MEDIDAS,NATURAL,1,0
1214,EXHIBICION MACETERO DE BAMBU CON 9 REPISAS,,17990,Mercado Libre,27-02-2026,SIN MEDIDAS,NATURAL,1,0
