,Producto,Marca,Precio,Tienda,Fecha,Medidas,Material,Cantidad,Venta agrupada
117,MACETERO GRANITO ALCANTARA 75CM ALTO,GENERICO,21990,Sodimac,04-03-2026,75CM,DESCONOCIDO,1,0
118,MACETERO MARRON FLORENCIA 24CM ALTO CON PLATO,FLORIDIS,18990,Sodimac,04-03-2026,24CM,DESCONOCIDO,1,0
119,MACETERO GRIS EFECTO MARMOL AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,23990,Sodimac,04-03-2026,44CM,DESCONOCIDO,1,0
120,MACETERO DE MADERA CUADRADO GRANDE,GENERICO,30990,Sodimac,04-03-2026,SIN MEDIDAS,NATURAL,1,0
121,MACETA COLGANTE MACETERO COLGANTE DE PAJA CESTA MEDIANO,OEM,6990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
122,MACETERO DE CERAMICA,JUST HOME COLLECTION,6990,Sodimac,04-03-2026,SIN MEDIDAS,CERAMICA,1,0
123,MACETA MACETERO PEDESTAL DECORATIVO BLANCO,GENERICO,15990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
124,PORTAMACETERO DE PARED METALICO PARA MACETAS,ERGO,3990,Sodimac,04-03-2026,SIN MEDIDAS,METAL,1,0
125,MACETERO DE FIBRA CON PATAS,JUST HOME COLLECTION,33990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
126,PORTA MACETERO PEDESTAL SOPORTE DE PLANTAS DESMONTABLE,CRUSEC,15990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
127,MACETERO DE PLASTICO 22.8X17.8 CM TAUPE,CASA BONITA,2990,Sodimac,04-03-2026,22.8X17.8,PLASTICO,1,0
128,MACETERO SIENA DE PLASTICO 30X30 CM BLANCO,JUST HOME COLLECTION,7990,Sodimac,04-03-2026,30X30,PLASTICO,1,0
129,MACETERO DE PLASTICO 11.5X8.9 CM TAUPE,CASA BONITA,833,Sodimac,04-03-2026,11.5X8.9,PLASTICO,1,0
130,MACETERO VITORIA DE CERAMICA 33X26 CM GRIS,JUST HOME COLLECTION,26990,Sodimac,04-03-2026,33X26,CERAMICA,1,0
131,MACETERO DE PLASTICO 23 CM,CASA BONITA,2392,Sodimac,04-03-2026,23CM,PLASTICO,1,0
132,9 PCS MACETAS DE PLASTICO CON SEPARADOR DE AGUA TRICOLOR,TNAKIEX,15990,Sodimac,04-03-2026,SIN MEDIDAS,PLASTICO,9,1
133,MACETERO DE PLASTICO 39.8X31 CM TAUPE,CASA BONITA,9990,Sodimac,04-03-2026,39.8X31,PLASTICO,1,0
134,MACETERO DE PLASTICO CANASTO DORADO MACETA BALDE GRANDE,OEM,15990,Sodimac,04-03-2026,SIN MEDIDAS,PLASTICO,1,0
135,SET 2 MACETEROS DE CERAMICA AISEA OLIVA DORADO,JUST HOME COLLECTION,24990,Sodimac,04-03-2026,SIN MEDIDAS,CERAMICA,2,1
136,MACETERO ONDULADO DE PLASTICO 38X26 CM ARENA,JUST HOME COLLECTION,21990,Sodimac,04-03-2026,38X26,PLASTICO,1,0
137,MACETERO DE PLASTICO 17 CM,CASA BONITA,1352,Sodimac,04-03-2026,17CM,PLASTICO,1,0
138,MACETERO DE PLASTICO 25X21 CM CHOCOLATE,VITALY,1990,Sodimac,04-03-2026,25X21,PLASTICO,1,0
139,MACETERO STRI DE FIBRA DE VIDRIO 50X39 CM GRIS,JUST HOME COLLECTION,47990,Sodimac,04-03-2026,50X39,VIDRIO,1,0
140,MACETERO GRAFITO GENEBRA 57CM ALTO CON PLATO,FLORIDIS,32990,Sodimac,04-03-2026,57CM,DESCONOCIDO,1,0
141,MACETERO GRIS CLARO AMSTERDAM 55CM ALTO CON PLATO,FLORIDIS,44990,Sodimac,04-03-2026,55CM,DESCONOCIDO,1,0
142,SET 3 MACETEROS DE CERAMICA NIHI VERDE JADE,JUST HOME COLLECTION,50990,Sodimac,04-03-2026,SIN MEDIDAS,CERAMICA,3,1
143,MACETERO TANTA 34 (FIBRA DE CEMENTO),PLANT ME,49990,Sodimac,04-03-2026,SIN MEDIDAS,CEMENTICIO,1,0
144,PACK 80 MACETEROS 14X13 TERRACOTA KIT INICIAL,KUANGYE,10090,Sodimac,04-03-2026,14X13,DESCONOCIDO,80,1
145,MACETERO DE PLASTICO 46 CM,CASA BONITA,11192,Sodimac,04-03-2026,46CM,PLASTICO,1,0
146,MACETERO DE FIBRA STRI,JUST HOME COLLECTION,32990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
147,MACETERO BASEL,SK,6690,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
148,MACETAS PEDESTA MACETA NEGRA,BASEMENT HOME,26990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
149,MACETERO NEGRO EFECTO MARMOL AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,23990,Sodimac,04-03-2026,44CM,DESCONOCIDO,1,0
150,MACETERO DE PLASTICO 17.1X13.4 CM TAUPE,CASA BONITA,1690,Sodimac,04-03-2026,17.1X13.4,PLASTICO,1,0
151,MACETERO DE PLASTICO 14 CM,JUST HOME COLLECTION,2390,Sodimac,04-03-2026,14CM,PLASTICO,1,0
152,CANASTO DECORATIVO HIERBA MARINA 43X30 CM BOHO CHIC HOGAR,JUST HOME COLLECTION,16990,Sodimac,04-03-2026,43X30,DESCONOCIDO,1,0
153,SET 2 CANASTOS NAZCA,JUST HOME COLLECTION,38990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,2,1
154,MACETERO UMEA DE CERAMICA 18X17 CM CAPUCCINO,SK,9490,Sodimac,04-03-2026,18X17,CERAMICA,1,0
155,JARDINERA DECOWAY BLANCO- 50 CM,GENERICO,20990,Sodimac,04-03-2026,50CM,DESCONOCIDO,1,0
156,MACETERO REDONDO DE PLASTICO 33X30 CM MARRON,REYPLAST,10990,Sodimac,04-03-2026,33X30,PLASTICO,1,0
157,MACETERO REDONDO DE PLASTICO 25X24 CM MARRON,REYPLAST,6290,Sodimac,04-03-2026,25X24,PLASTICO,1,0
158,SET DE TRES MACETEROS BLANCOS REDONDOS CON LINEAS NEGRAS,GENERICO,10990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
159,JARDINERA RECTANGULAR AGRO 100 X 18 CM TERRACOTA,STERN,7990,Sodimac,04-03-2026,100X18,DESCONOCIDO,1,0
160,PARAGUAS PROTECTOR PARA PLANTAS TOTORA CHICO JARDIN,TOTORARTE,11390,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
161,MACETERO BEIGE AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,13990,Sodimac,04-03-2026,28CM,DESCONOCIDO,1,0
162,MEDIDOR DE SUELO TRES FUNCIONES PARA JARDIN HUMEDAD LUZ Y PH,ERGO,7990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
163,MACETERO PEDESTAL CON SOPORTE 20X60 CM,BASEMENT HOME,31990,Sodimac,04-03-2026,20X60,DESCONOCIDO,1,0
164,JARDINERA DECOWAY NEGRO- 50 CM,GENERICO,20990,Sodimac,04-03-2026,50CM,DESCONOCIDO,1,0
165,MACETERO CAFE EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,13990,Sodimac,04-03-2026,28CM,DESCONOCIDO,1,0
166,MACETERO CEMENTO MODELO BERLIN 31CM ALTO CON PLATO,FLORIDIS,34990,Sodimac,04-03-2026,31CM,CEMENTICIO,1,0
167,MACETERO MARRON AMSTERDAM 45CM ALTO CON PLATO,FLORIDIS,32990,Sodimac,04-03-2026,45CM,DESCONOCIDO,1,0
168,MACETERO GRIS EFECTO MARMOL AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,23990,Sodimac,04-03-2026,44CM,DESCONOCIDO,1,0
169,MACETERO GRAFITO GENEBRA 57CM ALTO CON PLATO,FLORIDIS,32990,Sodimac,04-03-2026,57CM,DESCONOCIDO,1,0
170,MACETERO - DISENO PERRO,GENERICO,4990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
171,ES DE PLASTICO 18X17 CM MARRON,REYPLAST,3690,Sodimac,04-03-2026,18X17,PLASTICO,1,0
172,MACETERO CON PATAS DE METAL 22X45 CM DORADO,JUST HOME COLLECTION,25990,Sodimac,04-03-2026,22X45,METAL,1,0
173,MACETERO MARRON FLORENCIA 32CM ALTO CON PLATO,FLORIDIS,28990,Sodimac,04-03-2026,32CM,DESCONOCIDO,1,0
174,MACETERO CEMENTO MODELO BERLIN 31CM ALTO CON PLATO,FLORIDIS,34990,Sodimac,04-03-2026,31CM,CEMENTICIO,1,0
175,MACETERO NEGRO EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,18990,Sodimac,04-03-2026,28CM,DESCONOCIDO,1,0
176,MACETERO PLASTICO DISENO EFECTO BARRIL DE MADERA MACETA L,GENERICO,16990,Sodimac,04-03-2026,L,PLASTICO,1,0
177,MACETERO CANASTO RAMA TEJIDA DECORATIVA 35 X 30 CM,DECOGREEN,13990,Sodimac,04-03-2026,35X30,DESCONOCIDO,1,0
178,SET MACETERO Y PLATO BIODEGRADABLE DE BAMBU 16.5X13 CM BLANCO,DECOGREEN,4990,Sodimac,04-03-2026,16.5X13,NATURAL,1,0
179,MACETERO 25X20 CM GRIS CASA VIVA,GENERICO,4990,Sodimac,04-03-2026,25X20,DESCONOCIDO,1,0
180,PLANTAS VIVAS FLOTANTES ACUARIOS ESTANQUES LENTEJAS AGUA,GROW SWEET,9990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
181,CANASTO DECORATIVO TEJIDO FIBRA 55X35X30 CM,JUST HOME COLLECTION,29990,Sodimac,04-03-2026,55X35X30,DESCONOCIDO,1,0
182,MACETERO MARRON AMSTERDAM 55CM ALTO CON PLATO,FLORIDIS,44990,Sodimac,04-03-2026,55CM,DESCONOCIDO,1,0
183,JARDINERA DE PLASTICO 15X19X46 CM,CASA BONITA,3192,Sodimac,04-03-2026,15X19X46,PLASTICO,1,0
184,MACETERO DENVER DE PLASTICO 14X12.5 CM BEIGE,JUST HOME COLLECTION,3690,Sodimac,04-03-2026,14X12.5,PLASTICO,1,0
185,PLATO REDONDO PARA MACETERO 18 CM DECORATIVO HOGAR,REYPLAST,690,Sodimac,04-03-2026,18CM,DESCONOCIDO,1,0
186,MACETERO BEIGE MODELO MARAGOGI 20CM ALTO,GENERICO,14990,Sodimac,04-03-2026,20CM,DESCONOCIDO,1,0
187,MACETERO CEMENTO MODELO CURITIBA 32CM ALTO,GENERICO,29990,Sodimac,04-03-2026,32CM,CEMENTICIO,1,0
188,COLGADOR MURAL METALICO PARA MACETEROS 25 CM DECORACION HOGAR,ERGO,5290,Sodimac,04-03-2026,25CM,METAL,1,0
189,MACETA CON BASE 29X30 CM,JUST HOME COLLECTION,26990,Sodimac,04-03-2026,29X30,DESCONOCIDO,1,0
190,MACETERO BIODEGRADABLE DE BAMBU 25X17 CM NEGRO,DECOGREEN,6990,Sodimac,04-03-2026,25X17,NATURAL,1,0
191,JARDINERA DE PLASTICO 19X15 CM TAUPE,CASA BONITA,3990,Sodimac,04-03-2026,19X15,PLASTICO,1,0
192,MACETEROS DE GREDA (TINAJAS). PACK 10 UNIDADES. POMAIRE ONLINE,GENERICO,14990,Sodimac,04-03-2026,SIN MEDIDAS,CERAMICA,10,1
193,JARDINERA PARA BARANDA DE POLIPROPILENO 25X25 CM GRIS,REMBRE,4890,Sodimac,04-03-2026,25X25,DESCONOCIDO,1,0
194,MACETERO ALTO CUADRADO LOFLY 24 X 24 CM GRIS PIEDRA,STERN,7990,Sodimac,04-03-2026,24X24,DESCONOCIDO,1,0
195,SET 3 MACETEROS FIBRA LINE SAND,JUST HOME COLLECTION,96990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,3,1
196,MACETERO CAFE EFECTO MARMOL AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,23990,Sodimac,04-03-2026,44CM,DESCONOCIDO,1,0
197,MACETERO CAFE AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,23990,Sodimac,04-03-2026,44CM,DESCONOCIDO,1,0
198,MACETERO DE CERAMICA,SK,6690,Sodimac,04-03-2026,SIN MEDIDAS,CERAMICA,1,0
199,CERCO METALICO DECORATIVO JARDIN 56 CM,POTTERY,5490,Sodimac,04-03-2026,56CM,METAL,1,0
200,PORTA SUCULENTAS CASITA COLGANTE ESTILO VINTAGE,GENERICO,15000,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
201,SET 3 MACETEROS CERAMICA MIKONOS BLANCO,JUST HOME COLLECTION,44990,Sodimac,04-03-2026,SIN MEDIDAS,CERAMICA,3,1
202,PLATO BASE BIODEGRADABLE PARA MACETERO 25 CM JARDIN,DECOGREEN,2390,Sodimac,04-03-2026,25CM,DESCONOCIDO,1,0
203,"VASOS PARA TRASPLANTE 9X9X9,5 CM - 10 UNIDADES",VILMORIN,3090,Sodimac,04-03-2026,"9X9X9,5",DESCONOCIDO,10,1
204,MACETERO DE CERAMICA,JUST HOME COLLECTION,15990,Sodimac,04-03-2026,SIN MEDIDAS,CERAMICA,1,0
205,MACETERO AISEA DE CERAMICA 26X16 CM OLIVA DORADO,JUST HOME COLLECTION,13990,Sodimac,04-03-2026,26X16,CERAMICA,1,0
206,MACETERO AUTORREGANTE RECICLADO DE PLASTICO 23X20 CM CAFE,REMBRE,4290,Sodimac,04-03-2026,23X20,PLASTICO,1,0
207,MACETERO DENVER DE PLASTICO 22X20 CM PLOMO,JUST HOME COLLECTION,7990,Sodimac,04-03-2026,22X20,PLASTICO,1,0
208,MACETERO NEGRO AMSTERDAM 70CM ALTO CON PLATO,FLORIDIS,91990,Sodimac,04-03-2026,70CM,DESCONOCIDO,1,0
209,PORTAMACETERO DE PARED METALICO PARA PLANTAS,ERGO,6990,Sodimac,04-03-2026,SIN MEDIDAS,METAL,1,0
210,MACETERO AUTORREGANTE RECICLADO DE PLASTICO 23X20 CM MARFIL,REMBRE,5690,Sodimac,04-03-2026,23X20,PLASTICO,1,0
211,SET MACETERO Y PLATO ZAFIRO DE CERAMICA 10X13 CM BLANCO,MESTIZA,7290,Sodimac,04-03-2026,10X13,CERAMICA,1,0
212,PLATO REDONDO PARA MACETERO 25 CM DECORATIVO JARDIN HOGAR,REYPLAST,1390,Sodimac,04-03-2026,25CM,DESCONOCIDO,1,0
213,MACETERO GRIS CLARO AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,23990,Sodimac,04-03-2026,44CM,DESCONOCIDO,1,0
214,JARDINERA DE MADERA EN PINO CEPILLADO COLOR NOGAL,GENERICO,35990,Sodimac,04-03-2026,SIN MEDIDAS,NATURAL,1,0
215,MACETERO DE PLASTICO 28.4X22.2 CM TAUPE,CASA BONITA,4190,Sodimac,04-03-2026,28.4X22.2,PLASTICO,1,0
216,MACETERO DE PLASTICO 12 CM,CASA BONITA,872,Sodimac,04-03-2026,12CM,PLASTICO,1,0
217,MACETERO DE CEMENTO 11.5X12 GRIS,POTTERY,13590,Sodimac,04-03-2026,11.5X12,CEMENTICIO,1,0
218,MACETERO COLGANTE CON BANDEJA EXTRAIBLE NEGRO M,GENERICO,10990,Sodimac,04-03-2026,M,DESCONOCIDO,1,0
219,MACETERO DE CERAMICA,SK,6990,Sodimac,04-03-2026,SIN MEDIDAS,CERAMICA,1,0
220,TORRE DE CULTIVO HIDROPONICO VERTICAL 165X53CM,RAGNAR,112872,Sodimac,04-03-2026,165X53,DESCONOCIDO,1,0
221,MACETERO DE PLASTICO 14X17 CM VERDE,CASA BONITA,1690,Sodimac,04-03-2026,14X17,PLASTICO,1,0
222,MACETERO GRAFITO ZURIQUE 55CM ALTO CON PLATO,FLORIDIS,32990,Sodimac,04-03-2026,55CM,DESCONOCIDO,1,0
223,MACETERO CAIRO 40 (FIBRA DE VIDRIO),PLANT ME,64990,Sodimac,04-03-2026,SIN MEDIDAS,VIDRIO,1,0
224,MACETERO GRIS EFECTO MARMOL AMSTERDAM 44CM ALTO CON PLATO,FLORIDIS,23990,Sodimac,04-03-2026,44CM,DESCONOCIDO,1,0
225,MACETERO GRAFITO GENEBRA 57CM ALTO CON PLATO,FLORIDIS,32990,Sodimac,04-03-2026,57CM,DESCONOCIDO,1,0
226,PORTA MACETEROS SOPORTE PLANTAS 3 NIVELES,GENERICO,34990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
227,MACETERO ZAFIRO 17 CM PLATINO,MESTIZA,9490,Sodimac,04-03-2026,17CM,DESCONOCIDO,1,0
228,MACETERO DE PLASTICO 12X9 CM VERDE,CASA BONITA,990,Sodimac,04-03-2026,12X9,PLASTICO,1,0
229,MACETERO DE PLASTICO 34X26.8 CM TAUPE,CASA BONITA,6290,Sodimac,04-03-2026,34X26.8,PLASTICO,1,0
230,MACETERO CEMENTO MODELO BERLIN 31CM ALTO CON PLATO,FLORIDIS,34990,Sodimac,04-03-2026,31CM,CEMENTICIO,1,0
231,MACETERO GRIS EFECTO MARMOL AMSTERDAM 28CM ALTO CON PLATO,FLORIDIS,19990,Sodimac,04-03-2026,28CM,DESCONOCIDO,1,0
232,MACETERO DENVER DE PLASTICO 18X17 CM BEIGE,JUST HOME COLLECTION,5990,Sodimac,04-03-2026,18X17,PLASTICO,1,0
233,MACETERO METALICO DISENO REGADERA,BRIC,9990,Sodimac,04-03-2026,SIN MEDIDAS,METAL,1,0
234,MACETERO VIENA,JUST HOME COLLECTION,41990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
235,MACETERO DENVER DE PLASTICO 16X15 CM BEIGE,JUST HOME COLLECTION,4990,Sodimac,04-03-2026,16X15,PLASTICO,1,0
236,COLGADOR MACETAS 125 CM SOPORTE PARA 3,JUST HOME COLLECTION,5990,Sodimac,04-03-2026,125CM,DESCONOCIDO,1,0
237,MACETERO SIENA DE POLIPROPILENO 40X40 CM DORADO,JUST HOME COLLECTION,9990,Sodimac,04-03-2026,40X40,DESCONOCIDO,1,0
238,JARDINERA PARA BARANDA DE POLIPROPILENO 21X25 CM GRIS,REMBRE,2590,Sodimac,04-03-2026,21X25,DESCONOCIDO,1,0
239,MACETERO ROTOMOLDEADO MUNA DE POLIETILENO 55X53 CM ARENA,DECO POTTERY,72990,Sodimac,04-03-2026,55X53,PLASTICO,1,0
240,MACETA RECTANGULAR 43CM NARANJA CON PLATO - JARDIN BALCON INTEXT,GENERICO,5990,Sodimac,04-03-2026,43CM,DESCONOCIDO,1,0
241,MACETERO BEIGE MODELO CURITIBA 24CM ALTO,GENERICO,21990,Sodimac,04-03-2026,24CM,DESCONOCIDO,1,0
242,MASETERO DECORATIVO SHIGUHE MACETA CERAMICA GRIS 82x28 CM,EGLO,11990,Sodimac,04-03-2026,82x28,CERAMICA,1,0
243,MACETERO CEUTA DE CERAMICA 30X23 CM BEIGE,CASA BONITA,18990,Sodimac,04-03-2026,30X23,CERAMICA,1,0
244,SET 3 MACETEROS UTHAI,JUST HOME COLLECTION,27990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,3,1
245,PLATO REDONDO PARA MACETERO RATAN 25 CM JARDIN,REYPLAST,1590,Sodimac,04-03-2026,25CM,NATURAL,1,0
246,JARDINERA DE PLASTICO 19X15 CM TAUPE,CASA BONITA,6290,Sodimac,04-03-2026,19X15,PLASTICO,1,0
247,MACETERO BEIGE AMSTERDAM 55CM ALTO CON PLATO,FLORIDIS,44990,Sodimac,04-03-2026,55CM,DESCONOCIDO,1,0
248,MACETERO CILINDRO TERRACOTA CREMA CON PEDESTAL PARA PLANTAS,DECOGREEN,9690,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
249,BASE PARA MACETERO Ndeg10 25 CM JARDIN,CASA BONITA,990,Sodimac,04-03-2026,25CM,DESCONOCIDO,1,0
250,SET DE AMARRAS PARA PLANTAS SUJECION JARDIN 20 UNIDADES,ERGO,2190,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,20,1
251,MACETERO CILINDRO DE CEMENTO 20X20 CM GRIS Y BAMBOO,DECOGREEN,9690,Sodimac,04-03-2026,20X20,CEMENTICIO,1,0
252,MACETERO AZUL EFECTO MARMOL ZURIQUE 34CM ALTO CON PLATO,FLORIDIS,17990,Sodimac,04-03-2026,34CM,DESCONOCIDO,1,0
253,LUZ DE CULTIVO INDOOR PARA PLANTAS INTERIOR X 2 PACK,GROWLED,29990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
254,SET 3 MACETEROS OLIVE REDONDO,JUST HOME COLLECTION,79990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,3,1
255,SET DE 3 MACETEROS CERAMICA COLOR NEGRO,JUST HOME COLLECTION,50390,Sodimac,04-03-2026,SIN MEDIDAS,CERAMICA,3,1
256,MACETERO DECORATIVO MODERNO - ESTILO GEOMETRICO NEGRO Y DORADO S,GENERICO,8990,Sodimac,04-03-2026,S,DESCONOCIDO,1,0
257,MACETERO PLASTICO REDONDO 20CM ARENA,GENERICO,5990,Sodimac,04-03-2026,20CM,PLASTICO,1,0
258,MACETERO VITORIA DE CERAMICA 32X32 CM NEGRO,JUST HOME COLLECTION,28990,Sodimac,04-03-2026,32X32,CERAMICA,1,0
259,CANASTO DECORATIVO PARACAS HIERBA MARINA 26X21 CM,JUST HOME COLLECTION,23990,Sodimac,04-03-2026,26X21,DESCONOCIDO,1,0
260,MACETERO BERLIM DE CERAMICA 12.4X9.2 CM BEIGE,JAPI,5290,Sodimac,04-03-2026,12.4X9.2,CERAMICA,1,0
261,MACETERO ZAFIRO DE CERAMICA 24X21 CM NEGRO,MESTIZA,14990,Sodimac,04-03-2026,24X21,CERAMICA,1,0
262,SET MACETERO Y PLATO BIODEGRADABLE DE BAMBU 24X18 CM GRIS,DECOGREEN,7990,Sodimac,04-03-2026,24X18,NATURAL,1,0
263,JARDINERA RECTANGULAR LOFLY 80 X 33.4 CM GRIS PIEDRA,STERN,32990,Sodimac,04-03-2026,80X33.4,DESCONOCIDO,1,0
264,MACETERO DE BAMBU REDONDO SET DE 3,BRIC,10990,Sodimac,04-03-2026,SIN MEDIDAS,NATURAL,3,1
265,PORTA MACETA MADERA CON RUEDA BLOQUEABLES RECTANGULAR,OKAY,8090,Sodimac,04-03-2026,SIN MEDIDAS,NATURAL,1,0
266,MACETERO CAFE GENEBRA 80CM ALTO CON PLATO,FLORIDIS,54990,Sodimac,04-03-2026,80CM,DESCONOCIDO,1,0
267,MACETERO GRAFITO ARGOS 71CM ALTO CON PLATO,FLORIDIS,49990,Sodimac,04-03-2026,71CM,DESCONOCIDO,1,0
268,COLGADOR MACRAME 114 CM PARA MACETAS,JUST HOME COLLECTION,7690,Sodimac,04-03-2026,114CM,DESCONOCIDO,1,0
269,BASE PARA MACETERO Ndeg4 10 CM JARDIN,CASA BONITA,278,Sodimac,04-03-2026,10CM,DESCONOCIDO,1,0
270,MACETERO ROTOMOLDEADO MUNA DE POLIETILENO 55X53 CM GRAFITO,DECO POTTERY,69990,Sodimac,04-03-2026,55X53,PLASTICO,1,0
271,MACETERO DE CEMENTO 10.6X10.6 GRIS,POTTERY,3290,Sodimac,04-03-2026,10.6X10.6,CEMENTICIO,1,0
272,MACETERO PLASTICO 30CM COLOR ARENA,GENERICO,12990,Sodimac,04-03-2026,30CM,PLASTICO,1,0
273,1 MOLDE MACETA MACETERO PLASTICO REDONDO TAUPE ESTILO PIEDRA 33 CM,REYPLAST,14990,Sodimac,04-03-2026,33CM,PLASTICO,1,0
274,PACK 5 MACETEROS MURAL AIRE LIBRE COLGANTE Ndeg27,GENERICO,14990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,5,1
275,MACETERO DALLAS DE CERAMICA 19X18 CM ANTRACITA,SK,11990,Sodimac,04-03-2026,19X18,CERAMICA,1,0
276,BASE DE PLASTICO PARA MACETERO 15 CM,CASA BONITA,448,Sodimac,04-03-2026,15CM,PLASTICO,1,0
277,MACETERO RECTANGULAR 74X34X65 CM GRIS CASA VIVA,GENERICO,47990,Sodimac,04-03-2026,74X34X65,DESCONOCIDO,1,0
278,MINIGARDEN HUERTO URBANO INDOOR CON LUZ SIN MACETAS PLANTA INTERIOR,GROWLED,29990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
279,MACETERO FLORIDIS NEGRO EFECTO MARMOL ZURIQUE 34CM ALTO CON PLATO,GENERICO,17990,Sodimac,04-03-2026,34CM,DESCONOCIDO,1,0
280,KIT 4 MACETERO COLGANTE CON BANDEJA EXTRAIBLE Y DRENAJE M NEGRO,GENERICO,38990,Sodimac,04-03-2026,M,DESCONOCIDO,1,0
281,MACETERO REGTANGULAR L COLOR NEGRO,VADELL,79990,Sodimac,04-03-2026,L,DESCONOCIDO,1,0
282,MACETERO DE PLASTICO CANASTO DORADO MACETA BALDE,OEM,12990,Sodimac,04-03-2026,SIN MEDIDAS,PLASTICO,1,0
283,MACETERO GRAFITO AMSTERDAM 45CM ALTO CON PLATO,FLORIDIS,32990,Sodimac,04-03-2026,45CM,DESCONOCIDO,1,0
284,MACETERO TRAPECIO DE PLASTICO 34X43 CM NEGRO,JUST HOME COLLECTION,40990,Sodimac,04-03-2026,34X43,PLASTICO,1,0
285,PORTA MACETERO PEDESTAL MACETA PLANTAS NEGRO DORADO MEDIANO.,GENERICO,18990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
286,PORTA MACETA MACETERO METAL COLGANTE DORADO DISENO NORDICO,REGALITOLINDO CL,19990,Sodimac,04-03-2026,SIN MEDIDAS,METAL,1,0
287,BASE DE PLASTICO PARA MACETERO 25 CM,CASA BONITA,792,Sodimac,04-03-2026,25CM,PLASTICO,1,0
288,MACETERO METALICO REGADERA 7X 7.5 X 5.5 CM.,OEM,5490,Sodimac,04-03-2026,7X7.5X5.5,METAL,1,0
289,MACETERO PARA PLANTAS SET,BRIC,28990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,1,0
290,NATURA HUERTO URBANO INDOOR CON LUZ Y 8 MACETAS PARA PLANTA INTERIOR,GROWLED,34990,Sodimac,04-03-2026,SIN MEDIDAS,DESCONOCIDO,8,1
291,MACETERO GRAFITO MODELO CURITIBA 19CM ALTO,GENERICO,17990,Sodimac,04-03-2026,19CM,DESCONOCIDO,1,0
292,MACETERO LINE DE FIBRA DE VIDRIO 30X30 CM CAFE,JUST HOME COLLECTION,36990,Sodimac,04-03-2026,30X30,VIDRIO,1,0
293,MACETERO CON BASE DE METAL 26X26 CM DORADO,JUST HOME COLLECTION,29990,Sodimac,04-03-2026,26X26,METAL,1,0
294,MACETERO BEIGE EFECTO PIEDRA BOWL 19CM ALTO CON PLATO,FLORIDIS,19990,Sodimac,04-03-2026,19CM,DESCONOCIDO,1,0
295,MACETERO BASEL DE CERAMICA 24X23 CM GRIS,SK,17990,Sodimac,04-03-2026,24X23,CERAMICA,1,0
296,MACETERO BEIGE EFECTO PIEDRA JARDINERA 16CM ALTO CON PLATO,FLORIDIS,21990,Sodimac,04-03-2026,16CM,DESCONOCIDO,1,0
297,MACETERO DE CERAMICA 13X12 CM MOSTAZA,SK,5290,Sodimac,04-03-2026,13X12,CERAMICA,1,0
298,JARDINERA DE MADERA EN PINO CEPILLADO COLOR NOGAL,GENERICO,45990,Sodimac,04-03-2026,SIN MEDIDAS,NATURAL,1,0
